date,scenario_code,scenario_name,scenario_name_ko,lens,related_lenses,source_quality,event_or_seed_dependent,top_positive_drivers,top_negative_drivers,market_interpretation_ko,structured_score,structured_confidence,structured_coverage,structured_raw_state,structured_display_state,event_overlay_score,event_overlay_confidence,event_count,overlay_applied,final_score,final_confidence,final_state,final_display_state,merge_engine_version
2022-06-19,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"USD/KRW 20d return (+0.0148, z=+0.30)",,"전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",57.376164,4.88514,0.1,ACTIVE,PROVISIONAL,,,0,N,57.376164,4.88514,ACTIVE,PROVISIONAL,phase6_final_market_state_v1
2022-06-19,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"USD/KRW 20d return (+0.0221, z=+0.30)",,장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,57.376164,5.862168,0.12,ACTIVE,PROVISIONAL,,,0,N,57.376164,5.862168,ACTIVE,PROVISIONAL,phase6_final_market_state_v1
2022-06-19,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"USD/KRW 20d return (+0.0148, z=+0.30)",,"가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",57.376164,4.88514,0.1,WATCH,PROVISIONAL,,,0,N,57.376164,4.88514,WATCH,PROVISIONAL,phase6_final_market_state_v1
2022-06-19,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,"USD/KRW 20d return (+0.0148, z=+0.30)",,"AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",57.376164,4.88514,0.1,WATCH,PROVISIONAL,,,0,N,57.376164,4.88514,WATCH,PROVISIONAL,phase6_final_market_state_v1
2022-06-19,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,,"USD/KRW 20d return (-0.0221, z=+0.30)",성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,42.623836,6.371921,0.130435,OFF,OFF,,,0,N,42.623836,6.371921,OFF,OFF,phase6_final_market_state_v1
2022-06-20,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.3000, z=+2.48) | USD/KRW 20d return (+0.1539, z=+1.23) | KOSPI 200 20d return (+0.1000, z=-2.16)",,달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,92.604042,51.50535,0.565217,STRESS,PROVISIONAL,,,0,N,92.604042,51.50535,STRESS,PROVISIONAL,phase6_final_market_state_v1
2022-06-20,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,"Korea semis basket 20d return (+0.1500, z=-2.11) | Korea semis basket minus KOSPI 200 20d return (+0.0652, z=-1.30) | USD/KRW 20d return (+0.0615, z=+1.23)",,"AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",89.539532,30.606603,0.35,STRESS,PROVISIONAL,,,0,N,89.539532,30.606603,STRESS,PROVISIONAL,phase6_final_market_state_v1
2022-06-20,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,"KOSPI 200 20d return (+0.1000, z=-2.16) | USD/KRW 20d return (+0.0923, z=+1.23)",,중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,88.462306,17.94891,0.208333,STRESS,PROVISIONAL,,,0,N,88.462306,17.94891,STRESS,PROVISIONAL,phase6_final_market_state_v1
2022-06-20,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"USD/KRW 20d return (+0.0615, z=+1.23)",,"전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",80.77051,7.692461,0.1,STRESS,PROVISIONAL,,,0,N,80.77051,7.692461,STRESS,PROVISIONAL,phase6_final_market_state_v1
2022-06-20,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"USD/KRW 20d return (+0.0923, z=+1.23)",,장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,80.77051,9.230953,0.12,STRESS,PROVISIONAL,,,0,N,80.77051,9.230953,STRESS,PROVISIONAL,phase6_final_market_state_v1
2022-06-20,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"KOSPI 200 20d return (+0.1000, z=-2.16) | Korea financials basket 20d return (+0.0766, z=-0.77) | USD/KRW 20d return (+0.0615, z=+1.23)",,"가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",76.230407,39.312069,0.55,STRESS,PROVISIONAL,,,0,N,76.230407,39.312069,STRESS,PROVISIONAL,phase6_final_market_state_v1
2022-06-20,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,,"USD/KRW 20d return (-0.0923, z=+1.23)",성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,19.22949,10.033645,0.130435,OFF,OFF,,,0,N,19.22949,10.033645,OFF,OFF,phase6_final_market_state_v1
2022-06-21,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"Korea financials basket 20d return (+0.1296, z=-1.30) | KOSPI 200 20d return (+0.1000, z=-2.48) | Korea construction basket 20d return (+0.0682, z=-0.91)",,"가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",81.640908,50.679908,0.65,STRESS,PROVISIONAL,,,0,N,81.640908,50.679908,STRESS,PROVISIONAL,phase6_final_market_state_v1
2022-06-21,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,"Korea semis basket 20d return (+0.1500, z=-2.20) | SOXX 20d return (+0.1347, z=-1.08) | SOXX minus SPY 20d return (+0.1019, z=-1.02)",,"AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",78.47796,74.173553,1.0,STRESS,STRESS,,,0,N,78.47796,74.173553,STRESS,STRESS,phase6_final_market_state_v1
2022-06-21,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"TLT 20d return (+0.2547, z=-1.46) | HYG 20d return (+0.1031, z=-1.37) | TLT minus SHY 20d return (+0.1007, z=-1.34)",,장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,74.863855,69.836626,1.0,STRESS,STRESS,,,0,N,74.863855,69.836626,STRESS,STRESS,phase6_final_market_state_v1
2022-06-21,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.3000, z=+2.43) | USD/KRW 20d return (+0.1318, z=+1.05)","FXI 20d return (-0.1204, z=+1.61)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,73.183942,77.434288,0.956522,STRESS,STRESS,,,0,N,73.183942,77.434288,STRESS,STRESS,phase6_final_market_state_v1
2022-06-21,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"SPY 60d return (+0.3000, z=-2.56) | QQQ 60d return (+0.1500, z=-2.00)","TLT 60d return (-0.1785, z=-1.43)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,59.878567,72.770764,0.916667,ACTIVE,ACTIVE,,,0,N,59.878567,72.770764,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-06-21,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,"EWY 20d return (+0.1500, z=-2.02) | SOXX 20d return (+0.1077, z=-1.08)","FXI 20d return (-0.2408, z=+1.61)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,54.73853,75.629804,0.916667,WATCH,WATCH,,,0,N,54.73853,75.629804,WATCH,WATCH,phase6_final_market_state_v1
2022-06-21,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"VIX level (+0.1104, z=+1.47) | USD/KRW 20d return (+0.0527, z=+1.05)","USO 5d return (-0.1559, z=-1.56)","전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",52.578198,62.722028,0.95,WATCH,WATCH,,,0,N,52.578198,62.722028,WATCH,WATCH,phase6_final_market_state_v1
2022-06-21,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,"VIX level (+0.2208, z=+1.47)","HYG 5d return (-0.0910, z=+1.21) | QQQ 5d return (-0.0561, z=+0.75)",변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,51.917259,58.708125,0.916667,WATCH,WATCH,,,0,N,51.917259,58.708125,WATCH,WATCH,phase6_final_market_state_v1
2022-06-21,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,"TLT 20d return (+0.1455, z=-1.46)","TIP 20d return (-0.0992, z=-1.32) | XLE 20d return (-0.0603, z=-1.21)",성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,48.61789,63.04566,1.0,WATCH,WATCH,,,0,N,48.61789,63.04566,WATCH,WATCH,phase6_final_market_state_v1
2022-06-21,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,,"TLT 20d return (-0.1092, z=-1.46) | SPY 20d return (-0.1010, z=-0.67) | USD/KRW 20d return (-0.0791, z=+1.05)",성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,33.659087,51.833997,0.869565,OFF,OFF,,,0,N,33.659087,51.833997,OFF,OFF,phase6_final_market_state_v1
2022-06-22,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"Korea financials basket 20d return (+0.1772, z=-1.77) | Korea construction basket 20d return (+0.1155, z=-1.54) | KOSPI 200 20d return (+0.1000, z=-3.30)",,"가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",91.18357,58.123185,0.65,STRESS,PROVISIONAL,,,0,N,91.18357,58.123185,STRESS,PROVISIONAL,phase6_final_market_state_v1
2022-06-22,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,"SOXX 20d return (+0.1567, z=-1.25) | Korea semis basket 20d return (+0.1500, z=-2.53) | SOXX minus SPY 20d return (+0.0892, z=-0.89)",,"AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",79.055707,74.866848,1.0,STRESS,STRESS,,,0,N,79.055707,74.866848,STRESS,STRESS,phase6_final_market_state_v1
2022-06-22,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.3000, z=+2.56) | EWY minus SPY 20d return (+0.1338, z=-1.78) | USD/KRW 20d return (+0.1337, z=+1.07)",,달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,77.857642,80.877616,0.956522,STRESS,STRESS,,,0,N,77.857642,80.877616,STRESS,STRESS,phase6_final_market_state_v1
2022-06-22,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"HYG 20d return (+0.1218, z=-1.62) | USD/KRW 20d return (+0.0802, z=+1.07) | TLT 20d return (+0.0580, z=-0.33)",,장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,66.199255,59.439106,1.0,STRESS,STRESS,,,0,N,66.199255,59.439106,STRESS,STRESS,phase6_final_market_state_v1
2022-06-22,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"SPY 60d return (+0.3000, z=-2.60) | QQQ 60d return (+0.1486, z=-1.98)","TLT 60d return (-0.1152, z=-0.92)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,65.806508,69.712382,0.916667,ACTIVE,ACTIVE,,,0,N,65.806508,69.712382,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-06-22,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,"EWY 20d return (+0.1500, z=-3.10) | SOXX 20d return (+0.1254, z=-1.25)","FXI 20d return (-0.2040, z=+1.36)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,58.442598,76.092461,0.916667,WATCH,WATCH,,,0,N,58.442598,76.092461,WATCH,WATCH,phase6_final_market_state_v1
2022-06-22,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,"VIX level (+0.1849, z=+1.23) | TLT 5d return (+0.1000, z=+2.18)","LQD 5d return (-0.0807, z=+1.61)",변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,55.562613,63.344815,0.916667,WATCH,WATCH,,,0,N,55.562613,63.344815,WATCH,WATCH,phase6_final_market_state_v1
2022-06-22,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"VIX level (+0.0925, z=+1.23) | GLD 5d return (+0.0646, z=+0.86)","USO 5d return (-0.1840, z=-1.84)","전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",51.253257,67.669476,0.95,WATCH,WATCH,,,0,N,51.253257,67.669476,WATCH,WATCH,phase6_final_market_state_v1
2022-06-22,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,"SPY 20d return (+0.0829, z=-1.10)","USO 20d return (-0.1115, z=-0.74) | XLE 20d return (-0.0975, z=-1.95)",성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,39.677737,65.04168,1.0,OFF,OFF,,,0,N,39.677737,65.04168,OFF,OFF,phase6_final_market_state_v1
2022-06-22,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,,"SPY 20d return (-0.1657, z=-1.10) | USD/KRW 20d return (-0.0802, z=+1.07) | QQQ 20d return (-0.0640, z=-0.51)",성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,30.896712,54.716474,0.869565,OFF,OFF,,,0,N,30.896712,54.716474,OFF,OFF,phase6_final_market_state_v1
2022-06-23,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"Korea financials basket 20d return (+0.2000, z=-2.41) | Korea construction basket 20d return (+0.1500, z=-2.34) | EWY minus SPY 20d return (+0.1000, z=-2.12)",,"가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",98.585864,63.896974,0.65,STRESS,PROVISIONAL,,,0,N,98.585864,63.896974,STRESS,PROVISIONAL,phase6_final_market_state_v1
2022-06-23,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.3000, z=+2.58) | USD/KRW 20d return (+0.2040, z=+1.63) | EWY minus SPY 20d return (+0.1500, z=-2.12)",,달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,80.55363,88.983297,0.956522,STRESS,STRESS,,,0,N,80.55363,88.983297,STRESS,STRESS,phase6_final_market_state_v1
2022-06-23,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,"Korea semis basket 20d return (+0.1500, z=-2.24) | SOXX 20d return (+0.1286, z=-1.03) | SOXX minus SPY 20d return (+0.0896, z=-0.90)",,"AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",77.50954,73.011448,1.0,STRESS,STRESS,,,0,N,77.50954,73.011448,STRESS,STRESS,phase6_final_market_state_v1
2022-06-23,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"USD/KRW 20d return (+0.1224, z=+1.63) | HYG 20d return (+0.1156, z=-1.54) | TLT 20d return (+0.1095, z=-0.63)",,장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,69.611231,63.947009,1.0,STRESS,STRESS,,,0,N,69.611231,63.947009,STRESS,STRESS,phase6_final_market_state_v1
2022-06-23,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"SPY 60d return (+0.3000, z=-2.52) | QQQ 60d return (+0.1472, z=-1.96)","TLT 60d return (-0.1152, z=-0.92)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,65.526733,71.854302,0.916667,ACTIVE,ACTIVE,,,0,N,65.526733,71.854302,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-06-23,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,"VIX level (+0.1861, z=+1.24) | TLT 5d return (+0.0822, z=+1.64)","LQD 5d return (-0.0473, z=+0.95)",변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,59.029886,56.208211,0.916667,WATCH,WATCH,,,0,N,59.029886,56.208211,WATCH,WATCH,phase6_final_market_state_v1
2022-06-23,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,"EWY 20d return (+0.1500, z=-2.92) | USD/KRW 20d return (+0.1224, z=+1.63)","FXI 20d return (-0.3000, z=+2.17)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,55.486999,82.702365,0.916667,WATCH,WATCH,,,0,N,55.486999,82.702365,WATCH,WATCH,phase6_final_market_state_v1
2022-06-23,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"VIX level (+0.0931, z=+1.24) | USD/KRW 20d return (+0.0816, z=+1.63)","USO 5d return (-0.1929, z=-1.93)","전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",45.628133,65.53005,0.95,WATCH,WATCH,,,0,N,45.628133,65.53005,WATCH,WATCH,phase6_final_market_state_v1
2022-06-23,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,,"USO 20d return (-0.1509, z=-1.01) | DBC 20d return (-0.1143, z=-1.14) | XLE 20d return (-0.1000, z=-2.37)",성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,35.565846,70.116129,1.0,OFF,OFF,,,0,N,35.565846,70.116129,OFF,OFF,phase6_final_market_state_v1
2022-06-23,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,,"USD/KRW 20d return (-0.1224, z=+1.63) | SPY 20d return (-0.1095, z=-0.73) | UUP 20d return (-0.0681, z=+0.91)",성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,32.922302,53.164679,0.869565,OFF,OFF,,,0,N,32.922302,53.164679,OFF,OFF,phase6_final_market_state_v1
2022-06-24,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"Korea financials basket 20d return (+0.2000, z=-2.26) | Korea construction basket 20d return (+0.1479, z=-1.97) | KOSPI 200 20d return (+0.1000, z=-2.42)",,"가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",98.445347,53.973929,0.55,STRESS,PROVISIONAL,,,0,N,98.445347,53.973929,STRESS,PROVISIONAL,phase6_final_market_state_v1
2022-06-24,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,"Korea semis basket 20d return (+0.1459, z=-1.95) | SOXX 20d return (+0.0881, z=-0.71) | SOXX minus SPY 20d return (+0.0856, z=-0.86)",,"AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",71.61017,59.338984,0.9,STRESS,STRESS,,,0,N,71.61017,59.338984,STRESS,STRESS,phase6_final_market_state_v1
2022-06-24,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,"TLT 20d return (+0.1894, z=-1.08) | HYG 20d return (+0.1500, z=-2.01) | TLT minus SHY 20d return (+0.0734, z=-0.98)",,장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,71.589387,61.398566,0.88,STRESS,STRESS,,,0,N,71.589387,61.398566,STRESS,STRESS,phase6_final_market_state_v1
2022-06-24,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"SPY 60d return (+0.3000, z=-2.23) | QQQ 60d return (+0.1355, z=-1.81)","TLT 60d return (-0.1474, z=-1.18)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,62.59188,72.005398,0.916667,ACTIVE,ACTIVE,,,0,N,62.59188,72.005398,ACTIVE,ACTIVE,phase6_final_market_state_v1
2022-06-24,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"EWY minus SPY 20d return (+0.1275, z=-1.70) | KOSPI 200 20d return (+0.1000, z=-2.42)","FXI 20d return (-0.1500, z=+2.37)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,60.447045,40.778304,0.478261,ACTIVE,PROVISIONAL,,,0,N,60.447045,40.778304,ACTIVE,PROVISIONAL,phase6_final_market_state_v1
2022-06-24,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,"EWY 20d return (+0.1426, z=-1.90)","FXI 20d return (-0.3000, z=+2.37) | FXI minus SPY 20d return (-0.1000, z=+2.39)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,46.743382,68.572879,0.791667,WATCH,WATCH,,,0,N,46.743382,68.572879,WATCH,WATCH,phase6_final_market_state_v1
